左权县	0.21524617113204617	
位于	0.21594227004309313	
省	0.21730079269848376	
境	0.21468450613629145	
东部	0.2163805897775206	
，	0.21455404019154728	
太行山	0.21432419437838465	
西	0.21316315663340785	
麓	0.2151309466810459	
，	0.21560037156287362	
清漳河	0.21446386304603526	
上游	0.21357462694594856	
，	0.2170212030625708	
与	0.2174762197537334	
河北省	0.21460163835827675	
邻接	0.21708534133979507	
。	0.2187825603996522	
左权县	0.21654056609012484	
面积	0.21610034905074518	
_	0.21924569917196993	
２	0.22023225858221876	
　	0.2197214541696318	
０２９	0.22103562692683978	
_	0.21829817279974084	
平方公里	0.21789624568550406	
，	0.21569323562750262	
人口	0.21728401353178287	
_	0.21614465083578197	
１５．３	0.21884396293527375	
_	0.21622951605911278	
万	0.2175770600462538	
。	0.21743882380104274	
左权县	0.2184805645962898	
县府	0.2187148629808817	
驻	0.21884139465591648	
城关镇	0.21600797827927046	
。	0.2135002258322053	
******************************************
corpuspath:files/originalcorpus/dlbk_2txtsingle.txt
modelpath:files/w2vmodel/dlbk_singlewords_ngram_100_5_1e3_model.mod
d:100
windowsize:5
dbnmodelpath:files/DBNModel/type_single_d_100_windowsize_5_net_-500-_epochs_500_CDrate_0.1.mod
net:-500-
epochs:500
CDrate:0.1
traintime:2861.796
2	0.015616276819856018	
0	0.005839527003927739	
0	0.007539800277384674	
4	0.01681104770708396	
年	0.03643611388148465	
东	0.10864258811123127	
北	0.28436701872297415	
三	0.07308934668349616	
省	0.11190317308203589	
遭	0.049076703300190615	
受	0.05979320253511755	
严	0.07447298290125781	
重	0.012937459957627767	
的	0.01212219244318832	
春	0.05245524739715788	
夏	0.0335732073581247	
连	0.057882776316119204	
旱	0.039430641983520184	
。	0.03526516862303509	
我	0.030138064324185893	
在	0.06676183125642522	
南	0.10767659617890779	
京	0.16252160508485722	
上	0.044620695130879455	
学	0.02041807598172418	
。	0.008684637404746223	
左	0.03367132000996884	
权	0.13117518839007158	
县	0.1662780727975284	
是	0.08307940989112292	
山	0.4302155812314626	
西	0.5594329179603892	
省	0.4760418185732412	
晋	0.41790219094495695	
中	0.23135820309533336	
地	0.02167140184728913	
区	0.053988906467791815	
辖	0.19586903102643294	
县	0.08897636517171689	
。	0.007480620793638303	
左	0.04758224600983183	
权	0.14484054430792806	
县	0.16838570523854474	
位	0.10217003320618014	
于	0.27924510946344716	
省	0.3885844989657626	
境	0.23318283965837114	
东	0.11776279166439295	
部	0.04189244961785999	
，	0.020986067082701714	
太	0.17662617437666167	
行	0.288716688313705	
山	0.43659729801238845	
西	0.40095412352435744	
麓	0.34162011624712996	
，	0.09066824547429884	
清	0.12996822393415866	
漳	0.5020249327180909	
河	0.5938141177114605	
上	0.11659347327598747	
游	0.2635506475651105	
，	0.11389325070298398	
与	0.7610201885050889	
河	0.7693580112944655	
北	0.2539092510772035	
省	0.24305992626337425	
邻	0.2006149501400922	
接	0.11791767185970356	
。	0.017622683497019835	
******************************************
corpuspath:files/originalcorpus/10fold/1C.txt
modelpath:files/w2vmodel/dlbk_singlewords_ngram_15_5_1e3_model.mod
d:15
windowsize:5
dbnmodelpath:files/DBNModel/type_single_d_15_windowsize_5_net_-10-_epochs_20_CDrate_0.2.mod
net:-10-
epochs:20
CDrate:0.2
traintime:8.868
2	0.18922533802470834	
0	0.19186847963677964	
0	0.19510073699107183	
4	0.18681260788606263	
年	0.18378586027208413	
东	0.18218860377255383	
北	0.1810640403394726	
三	0.18052170121915223	
省	0.18644178530008082	
遭	0.1898334743909566	
受	0.18858642615177557	
严	0.18731252220203917	
重	0.1929551739084601	
的	0.19054758831344062	
春	0.18943254613432986	
夏	0.2021879450884637	
连	0.20332713620726744	
旱	0.19644592209945705	
。	0.19044775749393295	
我	0.18852273453529894	
在	0.1810696310666181	
南	0.1813835298026023	
京	0.1841962905214716	
上	0.1846010145372912	
学	0.18502335275968046	
。	0.18860811626979165	
左	0.1864962730722199	
权	0.18103254001386448	
县	0.1802916207095598	
是	0.17949467468689748	
山	0.17803403988756827	
西	0.17927194781586048	
省	0.18009107479657124	
晋	0.1803150161220036	
中	0.17957142915390428	
地	0.1805861487856654	
区	0.179157532974463	
辖	0.17888562371635017	
县	0.17983992909185903	
。	0.18343343080406296	
左	0.18065679246772545	
权	0.18178654610553885	
县	0.1813712179392027	
位	0.18130448052490303	
于	0.17874183914282119	
省	0.17865034480932238	
境	0.17918020405498028	
东	0.18086351507808793	
部	0.18190206635332634	
，	0.18061983223628528	
太	0.18088468260745993	
行	0.17978902055389567	
山	0.1788536066555863	
西	0.17878299547556936	
麓	0.17932178001051816	
，	0.17913856960263838	
清	0.1809124813741615	
漳	0.18097463340228212	
河	0.1798594478914924	
上	0.18220081187126602	
游	0.18386745043679087	
，	0.18381434645535158	
与	0.18325672116383948	
河	0.18371603578061324	
北	0.18457588591547527	
省	0.19082354670429894	
邻	0.1880838486029862	
接	0.1883992546593255	
。	0.1876248756500702	
