食		0		0		0		
作		0		0		0		
物		0		0		0		
以		0		0		0		
水		0		0		0		
稻		0		0		0		
、		0		0		0		
玉		0		0		1		
米		0		0		0		
、		0		0		0		
小		0		0		0		
麦		0		0		0		
为		0		0		0		
主		0		0		0		
；		0		0		0		
经		0		0		0		
济		0		0		0		
林		0		0		0		
木		0		0		1		
有		0		0		0		
茶		0		0		0		
、		0		0		0		
桑		0		0		0		
、		0		0		0		
漆		0		0		0		
、		0		0		0		
油		0		0		0		
桐		0		0		1		
、		0		0		0		
竹		0		0		0		
、		0		0		0		
乌		0		0		1		
桕		0		0		0		
、		0		0		0		
棕		0		0		0		
榈		0		0		0		
、		0		0		0		
板		0		0		0		
栗		0		0		0		
、		0		0		0		
核		0		0		0		
桃		0		0		0		
等		0		0		0		
，		0		0		0		
多		0		0		0		
为		0		0		0		
传		0		0		0		
统		0		0		0		
外		0		0		0		
销		0		0		0		
物		0		0		0		
资		0		0		0		
。		0		0		0		
安		1		1		1		
康		1		1		1		
市		1		1		1		
蚕		0		0		0		
茧		0		0		0		
年		0		0		0		
产		0		0		0		
达		0		0		0		
5		0		0		0		
0		0		0		0		
余		0		0		0		
万		0		0		0		
千		0		0		0		
克		0		0		0		
，		0		0		0		
占		0		0		0		
全		0		0		0		
省		0		0		0		
1		0		0		0		
/		0		0		0		
3		0		0		0		
。		0		0		0		
安		1		1		1		
康		1		1		1		
市		1		1		1		
中		0		0		0		
药		0		0		0		
材		0		0		0		
4		0		0		0		
0		0		0		0		
0		0		0		0		
余		0		0		0		
种		0		0		0		
，		0		0		0		
以		0		0		0		
黄		0		0		0		
连		0		0		0		
、		0		0		0		
杜		0		0		0		
仲		0		0		1		
、		0		0		0		
党		0		0		1		
参		0		0		0		
、		0		0		0		
当		0		0		0		
归		0		0		0		
、		0		0		0		
天		0		0		1		
麻		0		0		0		
等		0		0		0		
为		0		0		0		
重		0		0		0		
要		0		0		0		
。		0		0		0		
安		1		1		1		
康		1		1		1		
市		1		1		1		
野		0		0		0		
生		0		0		0		
动		0		0		0		
物		0		0		0		
有		0		0		0		
中		0		0		0		
国		0		0		0		
特		0		0		0		
有		0		0		0		
珍		0		0		0		
贵		0		0		0		
动		0		0		0		
物		0		0		0		
羚		0		0		1		
牛		0		0		0		
和		0		0		0		
生		0		0		0		
产		0		0		0		
名		0		0		0		
贵		0		0		0		
中		0		0		0		
药		0		0		0		
麝		0		0		0		
香		0		0		0		
的		0		0		0		
林		0		0		0		
麝		0		0		0		
等		0		0		0		
。		0		0		0		
安		1		1		1		
康		1		1		1		
市		1		1		1		
还		0		0		0		
有		0		0		0		
煤		0		0		0		
和		0		0		0		
水		0		0		0		
晶		0		0		0		
石		0		0		0		
等		0		0		0		
多		0		0		0		
种		0		0		0		
矿		0		0		0		
产		0		0		0		
。		0		0		0		
安		1		1		1		
康		1		1		1		
市		1		1		1		
丝		0		0		0		
织		0		0		0		
工		0		0		0		
业		0		0		0		
在		0		0		0		
陕		1		1		1		
西		1		1		1		
省		1		1		1		
南		0		0		0		
部		0		0		0		
最		0		0		0		
为		0		0		0		
发		0		0		0		
达		0		0		0		
。		0		0		0		
安		1		1		1		
康		1		1		1		
市		1		1		1		
安		1		1		1		
康		1		1		1		
城		1		1		1		
地		0		0		0		
理		0		0		0		
位		0		0		0		
置		0		0		0		
重		0		0		0		
要		0		0		0		
，		0		0		0		
历		0		0		0		
2		0		0		0		
0		0		0		0		
0		0		0		0		
0		0		0		0		
年		0		0		0		
不		0		0		0		
衰		0		0		0		
，		0		0		0		
是		0		0		0		
汉		1		1		1		
江		1		1		1		
小		0		0		0		
轮		0		0		0		
航		0		0		0		
运		0		0		0		
终		0		0		0		
点		0		0		0		
，		0		0		0		
全		0		0		0		
省		0		0		0		
航		0		0		0		
运		0		0		0		
业		0		0		0		
最		0		0		0		
发		0		0		0		
达		0		0		0		
的		0		0		0		
城		0		0		0		
市		0		0		0		
。		0		0		0		
安		1		1		1		
康		1		1		1		
市		1		1		1		
木		0		0		1		
船		0		0		0		
可		0		0		0		
上		0		0		0		
通		0		0		0		
任		1		1		0		
河		1		1		0		
、		0		0		0		
岚		1		1		1		
河		1		1		1		
、		0		0		0		
旬		1		1		1		
河		1		1		1		
等		0		0		0		
支		0		0		1		
流		0		0		0		
。		0		0		0		
安		1		1		1		
康		1		1		1		
市		1		1		1		
在		0		0		0		
安		1		1		1		
康		1		1		1		
、		0		0		0		
石		1		1		1		
泉		1		1		0		
两		0		0		0		
城		0		0		0		
间		0		0		1		
的		0		0		0		
汉		1		1		1		
江		1		1		1		
于		0		0		0		
流		0		0		0		
上		0		0		0		
修		0		0		0		
建		0		0		0		
水		0		0		0		
电		0		0		0		
站		0		0		0		
。		0		0		0		
安		1		1		1		
康		1		1		1		
市		1		1		1		
2		0		0		0		
0		0		0		0		
_		0		0		0		
世		0		0		0		
纪		0		0		0		
_		0		0		0		
7		0		0		0		
0		0		0		0		
_		0		0		0		
年		0		0		0		
代		0		0		0		
末		0		0		0		
期		0		0		0		
通		0		0		0		
车		0		0		0		
的		0		0		0		
阳		1		1		1		
安		1		1		1		
和		0		0		0		
襄		1		1		1		
渝		1		1		0		
铁		1		1		1		
路		1		1		1		
在		0		0		0		
安		1		1		1		
康		1		1		1		
接		0		0		1		
轨		0		0		1		
，		0		0		0		
安		1		1		1		
康		1		1		1		
遂		0		0		1		
成		0		0		0		
为		0		0		0		
沟		0		0		0		
通		0		0		0		
西		0		0		0		
北		0		0		0		
、		0		0		0		
西		0		0		0		
南		0		0		0		
和		0		0		0		
中		0		0		0		
南		0		0		0		
交		0		0		0		
通		0		0		0		
枢		0		0		0		
纽		0		0		0		
。		0		0		0		
安		1		1		1		
康		1		1		1		
市		1		1		1		
城		0		0		0		
市		0		0		0		
由		0		0		0		
原		0		0		0		
沿		0		0		0		
江		0		0		0		
十		1		0		0		
里		1		0		1		
长		1		0		0		
街		1		0		0		
向		0		0		0		
东		0		0		0		
南		0		0		0		
发		0		0		0		
展		0		0		0		
，		0		0		0		
与		0		0		0		
清		0		0		0		
末		0		0		0		
修		0		0		0		
建		0		0		0		
的		0		0		0		
安		1		0		1		
康		1		0		1		
新		1		0		1		
城		1		0		1		
相		0		0		0		
连		0		0		0		
，		0		0		0		
新		0		0		0		
建		0		0		0		
汉		1		1		1		
江		1		1		1		
大		1		1		0		
桥		1		1		0		
使		0		0		1		
江		0		0		0		
北		0		0		0		
火		0		0		0		
车		0		0		0		
站		0		0		1		
与		0		0		1		
城		0		0		1		
区		0		0		0		
连		0		0		0		
接		0		0		0		
，		0		0		0		
市		0		0		0		
区		0		0		0		
已		0		0		0		
超		0		0		0		
过		0		0		0		
汉		1		1		0		
江		1		1		0		
北		0		0		0		
扩		0		0		0		
大		0		0		0		
。		0		0		0		
﻿安		1		1		0		
宁		1		1		1		
河		1		1		1		
是		0		0		0		
雅		1		1		1		
砻		1		1		1		
江		1		1		1		
下		0		0		0		
游		0		0		0		
最		0		0		0		
长		0		0		0		
支		0		0		0		
流		0		0		0		
，		0		0		0		
属		0		0		0		
长		1		1		1		
江		1		1		1		
上		0		1		0		
游		0		1		0		
水		0		1		0		
系		0		1		0		
。		0		0		0		
安		1		1		1		
宁		1		1		1		
河		1		1		1		
又		0		0		0		
名		0		0		0		
长		1		1		0		
河		1		1		1		
、		0		0		0		
白		1		1		1		
沙		1		1		1		
河		1		1		0		
，		0		0		0		
取		0		1		0		
名		0		1		0		
河		0		1		0		
水		0		0		0		
“		0		0		0		
安		0		1		1		
宁		0		1		1		
”		0		0		0		
之		0		0		0		
意		0		0		0		
。		0		0		0		
安		1		1		1		
宁		1		1		1		
河		1		1		1		
发		0		0		0		
源		0		0		0		
于		0		0		0		
冕		1		1		1		
宁		1		1		1		
县		1		1		1		
小		0		1		0		
相		0		1		0		
岭		0		1		0		
，		0		0		0		
南		0		0		1		
流		0		0		0		
至		0		0		0		
大		0		0		1		
桥		0		0		0		
始		0		0		0		
称		0		0		0		
安		1		1		1		
宁		1		1		1		
河		1		1		1		
。		0		0		0		
安		1		1		1		
宁		1		1		1		
河		1		1		1		
以		0		0		0		
大		0		1		0		
桥		0		1		0		
、		0		0		0		
德		1		1		1		
昌		1		1		1		
为		0		0		0		
界		0		0		0		
，		0		0		0		
可		0		0		0		
划		0		0		0		
分		0		0		0		
为		0		0		0		
上		0		0		0		
、		0		0		0		
中		0		0		0		
、		0		0		0		
下		0		0		0		
游		0		0		0		
3		0		0		0		
段		0		0		0		
。		0		0		0		
安		1		1		1		
宁		1		1		1		
河		1		1		1		
至		0		0		0		
小		1		0		0		
得		1		0		0		
石		1		0		0		
附		0		0		0		
近		0		0		0		
注		0		0		0		
入		0		0		0		
雅		1		1		1		
砻		1		1		1		
江		1		1		1		
，		0		0		0		
全		0		0		0		
长		0		0		0		
3		0		0		0		
5		0		0		0		
1		0		0		0		
公		0		0		0		
里		0		0		0		
，		0		0		0		
支		0		0		0		
流		0		0		0		
5		0		0		0		
9		0		0		0		
条		0		0		0		
，		0		0		0		
流		0		0		0		
域		0		0		0		
面		0		0		0		
积		0		0		0		
1		0		0		0		
.		0		0		0		
1		0		0		0		
万		0		0		0		
平		0		0		0		
方		0		0		0		
公		0		0		0		
里		0		0		0		
。		0		0		0		
安		1		1		1		
宁		1		1		1		
河		1		1		1		
河		0		0		0		
口		0		0		0		
流		0		0		0		
量		0		0		0		
2		0		0		0		
3		0		0		0		
4		0		0		0		
立		0		0		0		
方		0		0		0		
米		0		0		0		
/		0		0		0		
秒		0		0		0		
，		0		0		0		
但		0		0		0		
最		0		0		0		
大		0		0		0		
与		0		0		0		
最		0		0		0		
小		0		0		0		
流		0		0		0		
量		0		0		0		
差		0		0		0		
达		0		0		0		
百		0		0		0		
倍		0		0		0		
。		0		0		0		
安		1		1		1		
宁		1		1		1		
河		1		1		1		
水		0		0		0		
力		0		0		0		
资		0		0		0		
源		0		0		0		
1		0		0		0		
3		0		0		0		
6		0		0		0		
万		0		0		0		
千		0		0		0		
瓦		0		0		0		
。		0		0		0		
安		1		1		1		
宁		1		1		1		
河		1		1		1		
河		0		0		0		
谷		0		0		0		
地		0		0		0		
带		0		0		0		
属		0		0		0		
宽		0		0		0		
阔		0		0		0		
地		0		0		0		
堑		0		0		0		
谷		0		0		0		
，		0		0		0		
谷		0		0		0		
底		0		0		0		
海		0		0		0		
拔		0		0		0		
_		0		0		0		
1		0		0		0		
0		0		0		0		
0		0		0		0		
0		0		0		0		
～		0		0		0		
1		0		0		0		
9		0		0		0		
0		0		0		0		
0		0		0		0		
_		0		0		0		
米		0		0		0		
。		0		0		0		
安		1		1		1		
宁		1		1		1		
河		1		1		1		
阶		0		0		0		
地		0		0		0		
发		0		0		0		
育		0		0		0		
，		0		0		0		
宽		0		0		0		
_		0		0		0		
4		0		0		0		
～		0		0		0		
1		0		0		0		
0		0		0		0		
公		0		0		0		
里		0		0		0		
，		0		0		0		
坡		0		0		0		
度		0		0		0		
平		0		0		0		
缓		0		0		0		
，		0		0		0		
面		0		0		0		
积		0		0		0		
达		0		0		0		
1		0		0		0		
8		0		0		0		
0		0		0		0		
0		0		0		0		
平		0		0		0		
方		0		0		0		
公		0		0		0		
里		0		0		0		
，		0		0		0		
为		0		0		0		
川		0		1		0		
西		0		1		0		
南		0		1		0		
唯		0		0		0		
一		0		0		0		
最		0		0		0		
大		0		0		0		
河		0		0		1		
谷		0		0		0		
平		0		0		0		
原		0		0		0		
。		0		0		0		
安		1		1		1		
宁		1		1		1		
河		1		1		1		
于		0		0		0		
谷		0		0		0		
地		0		0		0		
宽		0		0		0		
展		0		0		0		
，		0		0		0		
气		0		0		0		
候		0		0		0		
温		0		0		0		
暖		0		0		0		
，		0		0		0		
灌		0		0		0		
溉		0		0		0		
便		0		0		0		
利		0		0		0		
，		0		0		0		
土		0		0		0		
壤		0		0		0		
肥		0		0		0		
沃		0		0		0		
，		0		0		0		
故		0		0		0		
耕		0		0		0		
地		0		0		0		
连		0		0		0		
片		0		0		0		
，		0		0		0		
人		0		0		0		
烟		0		0		0		
集		0		0		0		
中		0		0		0		
，		0		0		0		
农		0		0		0		
业		0		0		0		
发		0		0		0		
达		0		0		0		
，		0		0		0		
是		0		0		0		
川		0		1		0		
西		0		1		0		
南		0		1		0		
主		0		0		0		
要		0		0		0		
产		0		0		0		
粮		0		0		0		
区		0		0		0		
。		0		0		0		
﻿安		1		1		0		
宁		1		1		1		
温		1		1		1		
泉		1		1		1		
是		0		0		0		
昆		1		1		1		
明		1		1		1		
市		1		1		1		
郊		0		0		0		
旅		0		0		0		
游		0		0		0		
及		0		0		0		
疗		0		0		0		
养		0		0		0		
地		0		0		0		
。		0		0		0		
安		1		1		1		
宁		1		1		1		
温		1		1		1		
泉		1		1		1		
又		0		0		0		
名		0		0		0		
碧		1		1		0		
玉		1		1		1		
泉		1		1		0		
。		0		0		0		
安		1		1		1		
宁		1		1		1		
温		1		1		1		
泉		1		1		1		
位		0		0		0		
于		0		0		0		
昆		1		1		1		
明		1		1		0		
市		1		1		1		
西		0		0		0		
约		0		0		0		
4		0		0		0		
0		0		0		0		
公		0		0		0		
里		0		0		0		
处		0		0		0		
的		0		0		0		
安		1		1		1		
宁		1		1		1		
县		1		1		1		
境		0		0		0		
内		0		0		0		
。		0		0		0		
安		1		1		1		
宁		1		1		1		
温		1		1		1		
泉		1		1		1		
温		0		1		1		
泉		0		1		0		
由		0		0		0		
众		0		0		0		
多		0		0		0		
泉		0		0		0		
眼		0		0		0		
组		0		0		0		
成		0		0		0		
，		0		0		0		
多		0		0		0		
数		0		0		0		
泉		0		0		0		
眼		0		0		0		
分		0		0		0		
布		0		0		0		
于		0		0		0		
螳		1		1		1		
螂		1		1		1		
川		1		1		0		
东		0		0		0		
北		0		0		0		
岸		0		0		0		
，		0		0		0		
在		0		0		0		
断		0		0		0		
裂		0		0		0		
带		0		0		0		
上		0		0		0		
的		0		0		0		
泉		0		0		0		
眼		0		0		0		
共		0		0		0		
计		0		0		0		
9		0		0		0		
个		0		0		0		
。		0		0		0		
安		1		1		1		
宁		1		1		1		
温		1		1		1		
泉		1		1		1		
泉		0		0		0		
水		0		0		0		
色		0		0		0		
碧		0		0		0		
而		0		0		1		
清		0		0		0		
澈		0		0		0		
，		0		0		0		
水		0		0		0		
温		0		0		0		
4		0		0		0		
2		0		0		0		
～		0		0		0		
4		0		0		0		
5		0		0		0		
℃		0		0		0		
，		0		0		0		
宜		0		0		0		
于		0		0		0		
沐		0		0		0		
浴		0		0		0		
。		0		0		0		
安		1		1		1		
宁		1		1		1		
温		1		1		1		
泉		1		1		1		
最		0		0		0		
大		0		0		0		
泉		0		0		0		
点		0		0		0		
位		0		0		0		
于		0		0		0		
温		0		0		1		
泉		0		0		0		
浴		0		0		0		
室		0		0		0		
外		0		0		0		
侧		0		0		0		
，		0		0		0		
在		0		0		0		
出		0		1		0		
水		0		1		0		
口		0		1		0		
的		0		0		0		
池		0		1		0		
塘		0		1		0		
上		0		1		0		
方		0		1		0		
有		0		0		0		
杨		0		0		0		
慎		0		0		0		
书		0		0		0		
“		0		0		0		
天		0		0		0		
下		0		0		0		
第		0		0		0		
一		0		0		0		
汤		0		0		0		
”		0		0		0		
石		0		0		0		
刻		0		0		0		
。		0		0		0		
安		1		1		1		
宁		1		1		1		
温		1		1		1		
泉		1		1		1		
泉		0		0		0		
水		0		0		0		
由		0		0		0		
池		0		0		0		
底		0		0		0		
成		0		0		0		
珠		0		0		0		
状		0		0		0		
串		0		0		0		
串		0		0		0		
溢		0		0		0		
出		0		0		0		
，		0		0		0		
热		0		0		0		
气		0		0		0		
腾		0		0		0		
腾		0		0		0		
，		0		0		0		
潺		0		0		0		
潺		0		0		0		
有		0		0		0		
声		0		0		0		
。		0		0		0		
安		1		1		1		
宁		1		1		1		
温		1		1		1		
泉		1		1		1		
主		0		0		0		
要		0		0		0		
成		0		0		0		
分		0		0		0		
为		0		0		0		
碳		0		0		0		
酸		0		0		0		
盐		0		0		0		
，		0		0		0		
除		0		0		0		
供		0		0		0		
沐		0		0		0		
浴		0		0		0		
外		0		0		0		
，		0		0		0		
可		0		0		0		
饮		0		0		0		
用		0		0		0		
及		0		0		0		
治		0		0		0		
疗		0		0		0		
疾		0		0		0		
病		0		0		0		
。		0		0		0		
安		1		1		1		
宁		1		1		1		
温		1		1		1		
泉		1		1		1		
温		0		1		0		
泉		0		1		0		
周		0		0		0		
围		0		0		0		
修		0		0		0		
建		0		0		0		
有		0		0		0		
庭		0		0		0		
园		0		0		0		
别		0		0		0		
墅		0		0		0		
、		0		0		0		
宾		0		0		0		
馆		0		0		0		
饭		0		0		0		
店		0		0		0		
，		0		0		0		
附		0		0		0		
近		0		0		0		
有		0		0		0		
螳		0		1		0		
螂		0		1		0		
川		0		1		0		
南		0		0		0		
岸		0		0		0		
名		0		0		0		
